RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
2283,Franklin,Missouri,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41E+05,138700,135700,138800,142400,141400,138100,136300,143400,147400,146800,138700,138900,143300,149700,148600,148500,148700,1.52E+05,153700,155500,153300,156900,1.54E+05,158400,1.55E+05,159900,155900,155600,155700,149100,
429,Cecil,Maryland,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193500,178800,181400,1.81E+05,195400,194400,187500,180200,179300,179400,1.80E+05,179800,172600,173500,175800,184600,201700,202300,202100,1.85E+05,180800,179300,181100,1.81E+05,181400,180400,1.85E+05,184600,1.87E+05,184400,192900,189600,1.98E+05,194600,186100,183300,185100,198100,197400,1.84E+05,181200,180600,186600,194100,182400,190100,180900,196900,193700,1.93E+05,184400,1.86E+05,194100,191500,189200,192800,201400,212200,2.09E+05,212800,2.07E+05,203800,200300,204200,2.14E+05
855,Bartow,Georgia,230,,,,,,,,,,,,,,,,,,,,,,,,,,,107200,1.05E+05,99600,95200,99200,104500,95800,8.60E+04,93800,100200,97200,88300,88400,93400,88400,83900,78900,75600,74700,77900,83700,86900,85600,8.80E+04,86200,85200,82600,82500,84300,80500,8.30E+04,83900,90200,93200,99400,101300,104600,103200,107800,109300,111600,110700,113100,113400,113900,117700,119200,117700,111500,1.08E+05,107500,110300,1.16E+05,121100,118300,118100,116300,120800,119200,122100,122700,126600,129400,129500,128500,123200,117500,118800,1.27E+05,136500,136400,133800,134800,139300,136600,135600,132500,135300,136600,142900,142500,1.49E+05,144100,146200,144500,1.47E+05,149500,148500,153800,152500,153400,
1758,Hanover,Virginia,231,,,,,,,,,,,,,,,,,,,232500,231500,227700,230100,226200,232100,228500,233100,225900,226100,233200,2.31E+05,234300,2.29E+05,239700,243300,245900,241800,233500,229700,209800,204400,202700,210200,208600,198500,203100,204300,203900,201300,196800,198700,201200,206700,216300,204800,209100,213700,231700,233700,228600,217800,217500,213400,221100,226200,229200,230800,231200,2.33E+05,235900,235200,229300,222600,218400,224700,217700,218800,211800,214400,217200,218900,2.19E+05,217900,227500,236200,238900,228500,229400,224600,230700,229300,231100,232400,225100,2.24E+05,218600,228100,232800,240900,239100,240100,240200,241500,237300,236300,246400,251300,250200,2.47E+05,248500,2.56E+05,247600,244500,242300,2.48E+05,2.51E+05,256800,271200,271700
1343,Putnam,New York,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287700,280100,2.77E+05,281600,292800,293700,2.97E+05,286400,2.89E+05,285600,292600,290400,300800,309800,305600,289200,274500,2.77E+05,280500,291100,294300,294700,283800,2.96E+05,320200,344200,323100,2.93E+05,254400,281600,296100,313900,289100,280600,284600,
112,Cass,Missouri,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,143400,146200,143700,143600,154900,158600,151300,139100,1.37E+05,136900,135900,141900,146900,148300,141300,144500,150700,155900,162300,159400,163800,159400,164600,157900,155600,153800,159500,158600,154500,145900,149800,153500,161200,164800,167100,167900,165900,165700,171500,172500,175500,169500,169300,170300,175100,183200,183500,181200,177600,175400,179700,176500,190500,
2110,Yamhill,Oregon,234,239200,236300,235100,227500,226600,216700,217900,207800,2.18E+05,2.19E+05,234800,237100,228400,2.14E+05,205900,206900,211100,201900,203600,194800,199300,201900,206600,204100,194400,192300,189300,195800,198300,204500,207200,201600,197300,2.01E+05,1.98E+05,1.97E+05,178800,174100,165100,172900,172400,173200,167200,177600,1.80E+05,1.79E+05,170200,184200,178400,181500,171400,175500,173300,1.76E+05,179500,184100,179700,193100,198200,207300,210500,201500,198400,193500,207200,216300,221300,224700,2.18E+05,2.16E+05,215900,223900,220400,220400,224700,229200,2.25E+05,222700,219300,221400,224700,2.21E+05,225900,218500,226400,230100,229900,232300,232500,237400,239100,239200,2.36E+05,242400,243400,253500,250700,246500,251500,2.53E+05,264100,256400,2.60E+05,260500,275800,290700,299800,304500,294500,292400,284900,2.84E+05,289700,291800,3.05E+05,3.03E+05,305100,2.98E+05
1707,Flagler,Florida,235,174200,1.74E+05,174600,169300,1.67E+05,166500,165700,165300,163100,165200,156200,153200,149400,151100,150300,148800,148400,154300,150900,150700,140700,142300,138800,142900,142300,141600,135400,1.32E+05,133100,137100,136600,136500,134700,137500,138200,129200,124600,127500,128900,125700,119300,121800,122900,123300,122900,124400,120100,117100,118800,120200,1.26E+05,121700,122100,121600,124800,128700,130300,1.32E+05,132500,133500,135600,138500,137400,136600,137600,141800,145400,145900,146400,145800,144200,144700,145900,147600,147300,149200,148600,148600,138900,141600,141300,152600,155100,1.58E+05,158600,159400,160800,160900,160100,167800,1.68E+05,170900,165200,166900,1.71E+05,171700,172300,169900,175200,1.80E+05,186100,186100,182200,1.81E+05,185300,1.96E+05,1.92E+05,188200,188700,198200,199500,199800,192300,200300,199500,2.06E+05,201900,
3260,Portsmouth City,Virginia,236,176500,163500,158200,160900,159800,154900,153100,147400,150100,151200,151100,161900,161500,162100,149600,143700,146200,145400,146700,141800,140200,142800,146600,150100,147300,141300,1.31E+05,1.35E+05,133400,125700,117800,1.17E+05,125900,124100,128700,129900,118800,109800,96700,102300,107600,116400,112500,101600,94300,104200,1.15E+05,122300,122700,119100,121800,118100,117900,115400,112200,109900,100100,104700,107200,118100,115600,115100,108400,1.08E+05,107400,110600,109800,110500,111600,114700,114700,112700,110300,104600,106500,109900,1.24E+05,123100,129500,121100,117600,107300,98400,113700,117400,125900,124400,122200,126800,121500,126200,126300,127200,128500,128800,129200,130800,133500,135200,135900,1.32E+05,129500,129200,127200,128800,124200,130800,134500,128900,125100,119100,125500,133500,138400,141400,140700,137600,
796,Wayne,New York,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13E+05,115300,105500,1.07E+05,114600,115200,108300,100100,114300,117400,118900,106400,107200,108400,1.06E+05,106400,106700,103300,104100,105100,112400,116400,112100,113600,112200,114100,107200,105100,103600,107300,106800,105700,119500,115400,117100,99400,101500,101400,106400,107300,1.06E+05,1.03E+05,102700,110500,1.12E+05,114400,1.01E+05,99400,98200,103700,107700,108600,111700,110400,109800,1.11E+05,120500,115600,110200,104300,110400,115500,111800,103200,,,
924,Carver,Minnesota,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249800,258800,259800,253600,238900,245500,261600,2.82E+05,281300,271600,268800,276800,287400,290100,287400,285700,287700,286400,2.98E+05,3.46E+05,375800,369400,319700,300100,2.99E+05,310200,305800,311800,3.02E+05,
1581,Calvert,Maryland,239,312300,324300,3.10E+05,298100,2.98E+05,294800,2.88E+05,2.84E+05,277100,278900,262100,2.80E+05,287700,302900,288400,270100,253700,260200,268100,278800,275100,269500,261900,267100,273400,287800,268900,261400,248200,258900,256300,258700,241200,244900,243800,2.61E+05,2.69E+05,270600,266200,2.50E+05,256800,268500,269500,261300,252100,262100,247700,242800,260500,2.70E+05,266800,253200,250700,262700,248600,251100,246900,266800,257500,263800,261100,279300,267900,259900,258500,265300,264200,265700,265200,261600,2.56E+05,259200,2.62E+05,256900,256300,260400,279300,283100,280500,270900,261200,263200,263700,270200,268600,265900,266100,264200,264700,261800,267700,265800,267500,2.64E+05,2.57E+05,264600,283900,2.92E+05,282300,2.60E+05,258400,260100,258300,255300,255400,259700,251900,254600,274300,302400,304900,291500,2.79E+05,2.90E+05,291500,298200,285900,
2846,Sherburne,Minnesota,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129400,136700,139100,137800,133100,127200,133600,132500,1.39E+05,138900,134900,138800,137700,146800,145600,146600,144600,139700,141800,155100,161500,163700,150300,146500,145200,153700,159400,161800,158700,157900,158700,162700,163900,162300,161600,1.63E+05,1.66E+05,167400,1.69E+05,1.69E+05,170600,172900,174800,175600,176300,1.79E+05,180300,1.81E+05,181600,183400,185200,185100,189600,190900,187100,185600,187700,195800,199100,201100,204100,201800,201900,205600,202100,200600,194200,202400,215500,220100,2.18E+05,208600,210500,212600,215600,212400,211700,
1961,Ozaukee,Wisconsin,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44E+05,241400,261800,242800,248200,232700,254500,261100,2.64E+05,244500,242200,253500,265500,246300,243900,224800,244500,248400,278100,2.87E+05,272400,255800,241300,251900,266500,261600
2514,Rockdale,Georgia,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87500,89600,92400,102500,106400,107500,101400,1.03E+05,105300,112700,108700,103900,99700,9.90E+04,98500,90600,88700,91600,100900,1.04E+05,105100,98700,97300,97200,102600,108700,109400,108400,108600,109300,1.12E+05,104900,102600,99100,1.07E+05,112800,116300,117100,119200,120900,1.19E+05,1.16E+05,110700,114200,116100,127400,130300,132600,132600,136400,136600,134200,125700,1.17E+05,119100,126600,141500,151500,,
3194,Suffolk City,Virginia,243,,,,,,,,,,,,,,,,,,,,,,,,2.47E+05,249700,236200,221400,226500,235300,233500,226300,214900,228600,222400,234200,217800,223200,206200,212100,2.10E+05,2.06E+05,199200,1.95E+05,192700,205800,211900,209900,190400,192100,2.13E+05,225900,220600,210500,208200,212100,216900,230400,232700,230400,223100,225200,225900,219700,212400,212300,208300,209600,208100,209500,207300,1.94E+05,189800,192300,209700,215300,219100,217500,214700,212400,216200,225400,227700,229600,2.26E+05,223900,219500,220300,222500,223400,225600,226100,215700,2.11E+05,2.19E+05,229100,2.32E+05,224500,223900,222300,224300,225400,230700,231600,229700,241300,236100,2.45E+05,232200,236600,2.28E+05,2.29E+05,226900,227200,222700,226200,221700,228600,224400
1469,Walton,Georgia,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95700,99800,89200,94500,92600,9.70E+04,8.90E+04,89700,85800,89500,99600,107900,108600,102100,97700,101300,1.08E+05,107800,105200,101200,106200,113900,117400,119900,122400,124900,124600,123600,125300,127900,131200,130200,130700,128700,1.32E+05,132700,133700,133800,135600,137100,135500,136500,139600,141700,141600,143500,141700,145200,142400,144300,142100,144600,146800,151600,149300,151300,149100,148500,147500,145600,150200,150800,158600,160100,165100,160100,157900,162500,168400,173600,169400,165200,163800,166100,168800,172400,
632,Maury,Tennessee,245,125900,120400,127600,123800,121400,115700,1.14E+05,109800,111500,111100,121900,117300,116100,112900,120400,121800,121300,113800,114600,111600,122100,124700,136700,129200,1.33E+05,121300,1.25E+05,118600,113300,113900,108300,112400,103900,113700,112400,112500,1.10E+05,109500,113500,107500,107500,104400,99100,95400,95600,104600,1.18E+05,1.21E+05,122700,114500,109100,107800,107500,111800,109900,112900,126300,131700,144500,133100,132400,126700,128700,129100,120900,123700,123300,124600,123800,124700,122300,123300,120700,130400,131300,138800,141400,141200,1.37E+05,133300,1.44E+05,148500,1.52E+05,148200,161500,156500,153600,143200,150700,152100,155300,154400,1.54E+05,1.54E+05,157600,159500,162600,158500,162900,153800,155900,156200,167100,175200,175100,177500,1.91E+05,185700,183500,168300,174700,176800,1.81E+05,178700,179800,172400,183700,182300
2516,Rockwall,Texas,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205200,205200,204200,2.07E+05,212100,204300,207600,201300,207600,204900,2.15E+05,220800,220600,214600,208400,208500,206800,211100,2.08E+05,216800,222600,225200,221700,215600,221200,228800,238900,225700,225100,226600,240900,241300,2.37E+05,243600,241500,243900,239600,245200,265300,269500,2.79E+05,263200,265700,256800,260700,264800,268700,270400,274800,276300
1533,Bastrop,Texas,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157900,161100,166100,171700,172500,171500,175400,179300,181300,1.79E+05,173600,183200,188200,199100,192100,195400,193100,197500,190100,1.87E+05,194600,203800,208500,206200,201900,216800,2.21E+05,234300,2.14E+05,209800,201900,216500,226600,
1251,Nassau,Florida,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180500,186600,196200,1.96E+05,1.93E+05,185100,204400,210600,209400,210500,210500,2.08E+05,188300,189400,199200,215700,226400,240900,225800,214900,184900,197300,210400,230200,241600,234200,241200,270300,265100,258800,221300,207700,209100,215300,232500,229700,231100,2.33E+05,233600,227100,231400,237400,236800,231900,226400,229500,230200,225600,217600,212500,208200,213800,224300,226600,228200,230900,235800,223500,204500,214100,218300,242200,240500,2.50E+05,2.39E+05,239600,236600,240200,236100,236300,233300,260200,256300,264100,2.48E+05,263300,255800,,
2620,Armstrong,Pennsylvania,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68500,81600,76600,72800,7.00E+04,71300,57600,65900,64400,72200,6.80E+04,67500,69800,69300,73200,72800,75500,68800,77600,70900,7.70E+04,71200,74600,8.10E+04,74600,76400,64100,70300,58200,64900,64200,75100,73800,80300,68800,64400,62500,7.30E+04,78400,75500,75100,71500,65800,63300,5.90E+04,65700,64700,68300,68800,81100,8.20E+04,71100,6.80E+04,73300,83900,78800,71500,
1233,Morgan,Indiana,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148800,143200,145800,140200,1.50E+05,149100,1.53E+05,1.51E+05,153700,154600,153700,161200,160500,153400,146900,142400,145400,1.42E+05,143800,148200,1.55E+05,159300,159900,156700,161100,164600,
1465,Walker,Georgia,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92400,90900,86400,87100,84600,86200,87800,92500,91500,92800,9.20E+04,94500,92700,88500,86100,88600,9.50E+04,95900,95900,94400,97800,90200,87300,92100,104900,110200,97400,91300,88500,94600,91300,96100,95900,
1149,Lonoke,Arkansas,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113200,114400,117700,112800,117100,120100,123200,117300,116600,145500,144900,143900,116300,120600,119300,120400,122300,126300,127400,120200,122900,151200,154600,148200,1.16E+05,118100,119400,121800,123200,113300,98600,
976,Dallas,Iowa,253,167900,163700,159700,173600,170100,1.81E+05,174700,191700,187800,193300,1.97E+05,2.02E+05,1.97E+05,173400,168200,1.71E+05,172600,167800,156100,1.76E+05,1.75E+05,189900,186600,216400,204200,185400,152800,173600,1.84E+05,199700,202900,190300,200900,189100,196300,176600,175600,174600,157600,139500,141400,165800,173300,173500,171100,170900,167700,1.69E+05,166900,168500,167300,176200,180900,187900,185600,193700,189200,185900,188800,188200,192100,184500,181500,1.86E+05,188400,185500,182300,195600,197800,203700,171700,174300,1.70E+05,188700,192700,197700,198600,195400,1.96E+05,195200,193600,190800,192100,199700,207200,213300,211900,203500,186300,188300,177300,196300,194800,206500,190600,180600,182600,191800,198800,197700,198200,203200,204400,204800,210400,223500,244200,253400,262400,248900,244600,235200,2.40E+05,2.36E+05,236100,246600,2.60E+05,278900
345,York,Virginia,254,272900,311200,281700,289500,266400,282600,285500,295600,268900,264400,274400,312600,306100,291100,277600,289400,286900,280400,296800,297400,290300,270300,257800,269900,266700,293500,267400,276600,263500,269700,2.85E+05,260800,267300,249500,262700,301200,285100,273600,225200,243100,250100,258500,260400,243500,235400,225100,232300,257200,248900,286800,285400,290100,263400,252300,268400,283800,285900,300600,299200,296800,274200,2.67E+05,267700,268700,269500,266700,268300,248800,249900,248700,2.66E+05,2.70E+05,270300,293700,286600,294400,271800,273300,281300,276300,272800,257300,261300,290300,2.97E+05,298800,273400,271400,271900,279300,281400,285200,282100,294300,2.86E+05,287300,271200,306300,312300,312500,269600,263500,262100,278900,286400,290700,295200,313100,308700,334200,295200,284700,258400,284400,299900,304700,282300,
2961,Livingston,New York,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127900,134100,129600,128100,117700,121900,121600,118700,120700,121700,126900,121300,119600,112200,121300,119200,117800,100100,1.06E+05,120400,129700,127500,127700,134500,137100,
915,Carbon,Pennsylvania,256,164800,158300,133300,140600,137300,138600,133700,128400,119600,118100,135100,158500,151300,1.40E+05,121300,130300,122400,121700,111900,115100,120300,125300,132900,151600,152500,150600,132100,1.37E+05,133400,125700,119300,113100,116100,114900,1.18E+05,127700,132800,140200,141500,136600,129500,116500,112700,110800,1.05E+05,103400,108700,114100,120500,1.09E+05,1.09E+05,105600,106300,1.05E+05,102800,107800,106500,113600,116600,118800,1.24E+05,119900,123800,110600,114400,111100,112800,110500,106100,104100,102800,123100,138200,136800,135100,1.20E+05,122700,107700,104200,1.00E+05,94700,99900,1.02E+05,113200,112300,114900,101700,108800,105600,112600,108500,109500,114200,113900,113400,108900,105100,105300,1.05E+05,107900,104500,102200,1.06E+05,111800,116800,113400,115500,123300,115800,111700,103600,114800,119900,119500,1.23E+05,121200,118600,
2261,Fauquier,Virginia,257,313600,302200,2.87E+05,278500,2.69E+05,261500,254100,254400,268200,263500,260100,246100,229400,215100,206900,218600,228500,249200,245600,249300,237900,248800,260600,253100,267400,247900,240400,224500,231500,248100,249100,246600,277900,279700,268500,237200,234500,243400,235100,244600,247700,2.52E+05,245800,245300,245800,246900,255500,267300,269900,257800,250700,245600,258500,267100,279300,287700,2.94E+05,294500,283400,286800,312600,311700,307500,288200,297500,295600,2.92E+05,300900,3.16E+05,316400,303600,279500,2.75E+05,288700,301100,309500,308700,310600,306400,300700,292300,296600,310100,316500,327800,327100,332400,320500,319600,323700,324100,314400,305900,309200,3.24E+05,335700,336400,327500,325200,324600,326700,3.29E+05,344800,360300,376700,362700,353100,337900,348800,353700,3.64E+05,358800,359900,358700,365200,3.62E+05,364500,375900
1605,Catoosa,Georgia,258,,,,,,,,,,,,,,,,,,,,,,,,,,128400,127800,1.28E+05,123500,115600,122100,123500,126100,117500,112100,108500,107400,117500,117300,1.13E+05,105400,1.07E+05,111900,103800,105500,105200,118800,120400,119500,114600,106600,104200,104800,1.08E+05,113600,111800,112400,109600,115300,112500,113600,114400,120900,124600,122500,121700,120100,1.19E+05,118600,1.17E+05,116700,1.13E+05,1.13E+05,111900,1.15E+05,114300,115800,113200,114500,115100,118900,120100,120500,120700,120600,126200,128100,1.25E+05,1.26E+05,126700,1.31E+05,124400,128600,129200,133100,130100,131400,131300,131500,1.32E+05,128700,129600,130400,136500,137700,140700,141500,134600,129600,129900,144300,148800,148400,140200,139500,143600,145100,
1435,Tipton,Tennessee,259,,,,,,,1.04E+05,102700,110200,100100,102900,1.01E+05,108300,119600,1.14E+05,113200,102800,106600,105700,101400,107900,112500,124200,120800,120900,120700,113700,117200,107800,110900,105100,101500,104100,103700,106200,105600,1.02E+05,101500,94200,92100,88600,92600,97700,105700,105400,112800,111800,113700,105600,112100,104800,101300,85300,88300,8.60E+04,91100,97500,104400,105600,98200,94900,97500,98800,97800,98200,1.04E+05,101800,97800,94900,1.01E+05,114900,115200,114500,102800,107300,104200,108800,108600,112900,114500,132600,133600,130400,113800,110900,111900,1.11E+05,118100,107700,103500,100700,112600,117300,1.14E+05,115800,118100,122300,122700,120900,121800,117700,118600,122100,127800,130500,131200,116900,120900,119400,1.46E+05,141800,147700,139500,1.36E+05,131700,135800,154400,
1279,Oldham,Kentucky,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211300,213500,238900,244600,241100,2.50E+05,2.49E+05,246800,239300,2.34E+05,229200,225200,234200,237200,237800,242200,255600,257800,251800,2.37E+05,236600,233100,228700,222800,218400,234500,256100,269600,274900,280100,276500,274700,263100,265100
382,Barry,Michigan,261,119300,113500,108300,102200,95700,86100,83200,90100,94700,102700,95900,93100,81600,84200,89800,88900,78200,65700,69900,80800,79700,84600,96500,98400,96400,82100,8.50E+04,80300,77700,74600,70700,77100,80600,85900,82300,7.60E+04,77400,7.20E+04,91500,90300,96300,7.90E+04,79700,73900,80300,7.80E+04,89300,95300,9.30E+04,88800,77900,85700,82800,83100,78200,78900,87800,98900,101600,114100,107600,115700,119500,121300,118700,98600,102500,106500,108900,112600,105800,111600,1.09E+05,114600,109600,109600,110500,115400,117400,114200,118100,119400,128800,123800,126500,118300,123500,1.26E+05,119300,120900,115900,1.25E+05,123800,121800,1.23E+05,125400,1.29E+05,125400,124100,122800,123800,122400,123300,1.25E+05,122100,128300,135800,150400,147700,136900,131400,130200,130200,121300,128900,131300,141600,
2894,Broomfield,Colorado,262,265100,247500,241100,243600,244700,252100,2.52E+05,252500,259400,260200,259700,252500,256400,251800,239300,225300,234100,243400,257500,252800,259700,260900,263700,281200,2.72E+05,265400,243600,249300,246600,256800,2.62E+05,272600,267400,264100,246400,252900,252700,263900,247400,233700,240400,253100,277300,297600,287300,275500,2.49E+05,258100,2.65E+05,274300,269400,253600,248200,253200,269400,270100,263600,250700,251900,272800,275200,284700,271300,279100,278200,282500,283500,283700,277300,2.82E+05,301200,309700,305600,294600,293300,294900,294900,292500,295900,296200,309200,3.12E+05,319900,317500,3.30E+05,319600,325100,319500,3.24E+05,324100,331400,343200,345800,345400,342400,345300,351500,351700,352700,360100,367800,375100,371400,369700,3.72E+05,371900,369900,389600,397800,420200,407800,408500,3.88E+05,389100,396100,414200,413500,415300
2479,Pickaway,Ohio,263,103300,101500,1.17E+05,126800,126600,111900,111600,114100,127900,122300,1.16E+05,108600,110200,113600,109100,117100,121200,115400,1.06E+05,100200,115300,114100,119700,121400,124100,123600,115500,117300,122700,112100,111900,107200,113100,108100,101100,102600,106500,105700,1.06E+05,100100,110500,106400,106600,103100,117400,122900,114200,96900,96700,103300,106400,109800,1.09E+05,117300,1.20E+05,118400,123700,118700,123800,115200,117600,1.20E+05,118600,111500,112800,115800,125300,115600,1.15E+05,112600,126300,1.25E+05,126800,126300,134400,131900,128100,122800,122900,1.23E+05,133500,135700,132200,121900,123400,124800,127900,1.35E+05,138300,142300,140500,140900,136600,138400,129600,1.36E+05,133500,143600,136200,137700,139600,139500,139100,145400,154500,149200,143400,136600,147100,1.48E+05,155700,154200,161400,155300,159200,160600,181900,173700
3020,San Benito,California,264,378500,376200,358500,339500,315900,3.07E+05,295200,273800,269700,270900,270300,259100,250700,242900,241500,250500,249500,256900,260200,269600,267500,2.62E+05,263800,267200,271100,292500,296400,301200,283100,279400,276200,277100,274700,2.76E+05,2.76E+05,274200,262300,250500,2.50E+05,250700,251100,245400,248600,255800,250200,248800,2.44E+05,246600,237600,240800,250200,261500,258700,258500,266700,275400,281300,288200,2.97E+05,312200,325900,338700,346800,361700,380200,389500,380300,3.77E+05,372400,388600,397300,397900,404200,406600,423300,418500,415100,4.10E+05,418200,418200,429500,427200,434100,435700,441600,440200,442200,450600,460400,459100,460200,468400,482400,488400,489400,492200,4.93E+05,4.96E+05,491200,491500,495100,514300,5.27E+05,528800,521400,508800,521900,526400,533700,530100,5.36E+05,542200,5.46E+05,550500,541500,5.29E+05,529800,
696,Roane,Tennessee,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100200,91600,87800,89200,85900,85300,87500,1.00E+05,9.50E+04,9.40E+04,92300,84200,83200,79400,91500,92900,90600,96700,95300,101600,89400,86100,86400,85700,96100,95700,96900,9.40E+04,95300,91700,90900,8.10E+04,86500,91200,88100,97500,87700,95300,81500,89200,91600,106800,113700,121700,116300,115600,108900,103900,104700,111400,121700,118800,116200,103300,1.05E+05,96700,101400,99200,1.20E+05,121700,120200,96800,98400,98800,99700,104300,97300,110300,105700,121200,116900,117800,115300,120600,127100,123100,118100,116100,120400,116700,
184,Hood,Texas,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,175300,1.79E+05,184900,178700,178800,182500,195500,194200,196700,181900,186100,192300,200400,200600,187600,193300,193700,202200,188700,191100,192700,206600,220100,229500,232500,216200,220900,210900,212300,205900,
2637,Box Elder,Utah,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174300,178200,1.78E+05,182800,187200,185500,182700,180700,188700,190800,1.90E+05,183900,186700,188200,193300,187100,188800,187200,190200,188400,1.90E+05,193400,193700,197800,198700,212200,2.09E+05,206600,2.00E+05,194100,199900,191100,
1668,Dickson,Tennessee,268,135100,130300,111800,107200,105600,111300,104500,102900,100600,107200,1.20E+05,127700,129600,116400,104500,101100,104300,106500,114900,114100,115900,108400,110500,115500,118700,117400,106500,1.01E+05,105400,1.09E+05,113100,98500,102100,103200,105700,114500,104500,112900,98800,106400,104400,106600,103300,101200,105800,111900,112200,109900,110500,112600,107700,101600,102500,109300,110600,1.08E+05,106600,116900,115200,128700,1.22E+05,130300,1.14E+05,112700,111800,112500,112600,106500,1.11E+05,118400,123100,1.17E+05,111100,107900,112700,115200,118200,116900,112900,116600,117100,123100,129100,139800,142600,135400,128400,125400,124500,120200,1.23E+05,125800,124600,116700,111700,115700,121200,125400,123900,130400,131800,141800,147200,152300,154500,1.56E+05,159200,172500,166700,161800,141100,149400,155900,164500,161400,154900,155900,
3118,Queen Annes,Maryland,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261700,258500,268200,267800,289300,285200,302700,283900,285900,277800,267100,261200,279500,276500,274400,278300,301700,327300,314500,308200,297900,305200,306200,304100,2.93E+05,298900,294500,
